"","disc_number","duration_ms.x","href","name","popularity","album.release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo"
"4224",1,231973,"https://api.spotify.com/v1/tracks/1rjRdZ3OptBUnvL0ImiltE","El Piropo - Versión Sonidera",56,"2018-03-16",0.822,0.659,5,-4.321,1,0.0418,0.13,0,0.106,0.701,94.973
"4225",1,232973,"https://api.spotify.com/v1/tracks/1RJyToUKkGSEfJjavJHSsF","House Fire",62,"2019-08-02",0.519,0.707,5,-8.424,1,0.0272,0.241,0.102,0.267,0.545,93.348
"4226",2,134093,"https://api.spotify.com/v1/tracks/1Rk8tSiaaUmInYUNaaPu8H","Partita No. 3 in A Minor, BWV 827: I. Fantasia",0,"2020-03-13",0.322,0.687,8,-15.147,0,0.0355,0.885,0.845,0.081,0.964,86.445
"4227",1,201040,"https://api.spotify.com/v1/tracks/1rKBOL9kJfX1Y4C3QaOvRH","Boyfriend",61,"2010-10-11",0.614,0.857,1,-4.171,0,0.111,0.0987,0,0.177,0.677,164.146
"4228",1,211786,"https://api.spotify.com/v1/tracks/1RkOJtrrYNeF5DLVtx0CG4","Kobe",61,"2012-01-01",0.853,0.769,1,-5.95,1,0.217,0.0502,0,0.304,0.694,136.045
"4229",1,169997,"https://api.spotify.com/v1/tracks/1RKZvaLj3UPhGjZkaIrFm7","Que Calor (feat. J Balvin & El Alfa)",76,"2019-09-11",0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037
"4230",1,204240,"https://api.spotify.com/v1/tracks/1rLhKgfBTu7qGEz98IpQxo","Refrigerator Door",70,"2019-11-08",0.459,0.864,1,-4.397,1,0.059,0.011,3.04e-06,0.314,0.623,74.87
"4231",1,156195,"https://api.spotify.com/v1/tracks/1rlIrbWboTRGeKfHhgbJRZ","FLIP THE SWITCH (feat. Drake)",69,"2018-10-12",0.853,0.637,3,-5.924,0,0.331,0.129,0,0.267,0.496,86.048
"4232",1,209050,"https://api.spotify.com/v1/tracks/1rLWsLY98u9hcWePdfN2y5","Notice Me",62,"2017-01-13",0.597,0.645,0,-5.356,0,0.0588,0.457,0,0.11,0.55,128.258
"4233",1,193792,"https://api.spotify.com/v1/tracks/1rM0CnyUiiw6A9CHJRXjZA","Chillin' Like a Villain",63,"2017-07-21",0.697,0.775,8,-6.664,1,0.0829,0.0318,0,0.232,0.827,113.886
"4234",1,169826,"https://api.spotify.com/v1/tracks/1rm9z2o1PgcJHIYL6nx0VG","Great One",65,"2017-04-21",0.559,0.507,1,-5.502,1,0.0437,0.412,0,0.268,0.48,81.829
"4235",1,233440,"https://api.spotify.com/v1/tracks/1rMfDvE2C8ne8UZj847rKM","Dancing Queen",59,"2012-01-01",0.508,0.825,9,-9.627,1,0.0451,0.175,0.00133,0.376,0.715,100.548
"4236",1,209831,"https://api.spotify.com/v1/tracks/1RMJOxR6GRPsBHL8qeC2ux","Best Part (feat. H.E.R.)",78,"2017-08-25",0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24
"4237",1,227973,"https://api.spotify.com/v1/tracks/1RMRkCn07y2xtBip9DzwmC","Turn Up the Music",63,"2012-07-03",0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925
"4238",1,175109,"https://api.spotify.com/v1/tracks/1RMuWWLRYeJvvPgnwaW3Tt","Samadhi (Alpha 10 hz)",61,"2019-12-13",0.158,0.053,5,-28.051,1,0.0385,0.968,0.984,0.147,0.0318,132.642
"4239",1,65066,"https://api.spotify.com/v1/tracks/1RmVSMo8y9M06zaHIKOTD0","24 Variations on ""Venni Amore"" in D Major, WoO 65: Variation XII",2,"2020-03-06",0.531,0.00944,2,-26.549,0,0.0674,0.994,0.948,0.0799,0.153,70.993
"4240",1,204858,"https://api.spotify.com/v1/tracks/1roobpFvYfgCORA5J3AxNk","En Boca de Todos",64,"2019-10-11",0.809,0.49,7,-5.587,1,0.0356,0.478,0,0.0996,0.88,122.346
"4241",1,230000,"https://api.spotify.com/v1/tracks/1RouRzlg8OKFeqc6LvdxmB","Felices los 4",75,"2018-05-18",0.766,0.756,5,-5.861,1,0.132,0.213,0,0.349,0.716,94.027
"4242",1,219840,"https://api.spotify.com/v1/tracks/1RPhSs2lDYKjDsELKtPvQd","Get Your Walk On",51,"2000-04-02",0.909,0.74,1,-2.361,1,0.26,0.0562,0,0.0593,0.802,97.855
"4243",1,212240,"https://api.spotify.com/v1/tracks/1rQ0nEmdvzdA2FpMo3vrrg","Scott Pilgrim vs. the World Ruined a Whole Generation of Women",52,"2019-09-30",0.443,0.702,0,-6.273,1,0.187,0.784,1.74e-05,0.0826,0.677,169.925
"4244",1,64511,"https://api.spotify.com/v1/tracks/1RqhnI5ilTMkszaXmq96qc","Sun Zoo",45,"2018-02-21",0.541,0.52,6,-6.561,1,0.0572,0.0853,0,0.556,0.877,141.886
"4245",1,214925,"https://api.spotify.com/v1/tracks/1RqpijoxxQJ9FWS1V56DeE","MARY JANE",60,"2019-02-22",0.699,0.489,1,-9.461,0,0.0388,0.365,4.2e-05,0.132,0.0739,134.017
"4246",1,190946,"https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom","High Hopes",84,"2018-06-22",0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014
"4247",1,254386,"https://api.spotify.com/v1/tracks/1rqSaHSg1TRuGNFXrZ1c6S","Così fan tutte, K.588: Overture",21,"2020-03-03",0.297,0.112,0,-17.53,1,0.0423,0.964,0.913,0.0778,0.316,149.58
"4248",1,220616,"https://api.spotify.com/v1/tracks/1Rr3ELmKFgoMiDwB1HYbvW","Violence - Original Mix",60,"2019-10-31",0.533,0.9,5,-4.972,0,0.0495,0.00143,0.0982,0.129,0.0779,99.994
"4249",1,192092,"https://api.spotify.com/v1/tracks/1Rrj7KyS2R6SP9CQMDJW1w","VERY NICE",63,"2016-07-04",0.746,0.898,3,-2.818,0,0.0725,0.0526,0,0.0858,0.879,121.967
"4250",1,244048,"https://api.spotify.com/v1/tracks/1RRlUJMxjp2FmkTExBT2T7","Fkn Around (feat. Megan Thee Stallion)",63,"2020-01-31",0.837,0.738,1,-5.297,0,0.117,0.0381,6.97e-06,0.0589,0.715,110.993
"4251",1,200474,"https://api.spotify.com/v1/tracks/1rS0eq80peCPCgfT2t0Kmm","Monica Lewinsky",67,"2019-08-23",0.829,0.521,10,-5.583,1,0.138,0.858,0,0.13,0.367,106.016
"4252",1,450800,"https://api.spotify.com/v1/tracks/1RSy7B2vfPi84N80QJ6frX","Blue Monday - 2016 Remaster",72,"2005-12-06",0.793,0.703,0,-9.548,1,0.0581,0.000726,0.88,0.075,0.856,130.27
"4253",1,251266,"https://api.spotify.com/v1/tracks/1RTlTuLOdnmgbe11ynwR7c","No Es Justo",69,"2018-05-11",0.801,0.812,7,-4.47,1,0.0587,0.151,0.000364,0.152,0.699,87.971
"4254",1,186893,"https://api.spotify.com/v1/tracks/1RtnIF8uRwTLxmcR87V6Wo","Just Like You",59,"2007-12-25",0.373,0.737,1,-5.282,1,0.0297,9.4e-06,0,0.0696,0.565,177.9
"4255",1,210382,"https://api.spotify.com/v1/tracks/1rTQqr5Z3q1lld1PqmSLJE","Heart Of A Champion",62,"2020-02-14",0.432,0.963,8,-3.995,1,0.13,0.00209,0,0.332,0.667,170.109
"4256",1,231506,"https://api.spotify.com/v1/tracks/1RtrQoarbUM9Ie8ECRYdyZ","Le Compré Ka Muerte A Mi Hijo",51,"2009-01-27",0.547,0.485,5,-5.699,1,0.0643,0.179,0,0.152,0.587,164.041
"4257",1,165140,"https://api.spotify.com/v1/tracks/1RttyMWKFZNU2hPZ2nbHSJ","Durango '95 (A Real Horror Show)",44,"2015-01-24",0.842,0.695,2,-5.016,1,0.0568,0.0248,0.000227,0.206,0.358,126.99
"4258",1,194760,"https://api.spotify.com/v1/tracks/1ru5R5iSawvuMELqKXxLjS","The Impression That I Get",63,"1997-01-01",0.419,0.945,4,-5.406,1,0.119,0.0985,0.0121,0.23,0.695,181.175
"4259",1,110035,"https://api.spotify.com/v1/tracks/1rUG0qJbwGySkGj9yd1GuJ","Nel bisogno si riconosce il vero amico",64,"2019-10-18",0.3,0.0845,0,-25.451,0,0.0485,0.992,0.951,0.123,0.148,67.976
"4260",1,161946,"https://api.spotify.com/v1/tracks/1RujvyGPMWFGKAASzXmCpU","Cheap Queen",62,"2019-10-25",0.704,0.502,1,-6.272,1,0.137,0.743,2.44e-05,0.113,0.501,87.013
"4261",1,227346,"https://api.spotify.com/v1/tracks/1RUTIdTnFs8lHSc0Zr4UJB","Up Up & Away",57,"2009-01-01",0.66,0.881,10,-6.119,0,0.0849,0.0722,3.4e-05,0.362,0.586,120.017
"4262",1,249520,"https://api.spotify.com/v1/tracks/1Rvl8qsKJurfFTyWLBI9ib","Baby, I Love Your Way",70,"1994",0.651,0.747,1,-7.269,0,0.0699,0.0528,0,0.207,0.776,147.518
"4263",1,246400,"https://api.spotify.com/v1/tracks/1RvOuxUg0UOZuoUC53YEha","El Seis (La Noche Que Te Fuiste)",48,"1999-08-31",0.63,0.609,5,-8.726,1,0.227,0.763,8.53e-06,0.119,0.618,105.322
"4264",1,220826,"https://api.spotify.com/v1/tracks/1RvQQGwaPipiNgz8RXAKA8","Red",58,"2012-10-22",0.602,0.896,1,-4.267,0,0.0437,0.0773,8.87e-05,0.091,0.641,124.978
"4265",1,359240,"https://api.spotify.com/v1/tracks/1RwdC2rSlfACsKnnjROosU","Sonata For Flute, Viola And Harp, L. 137: 2. Interlude",2,"2020-03-06",0.244,0.036,6,-28.005,1,0.0479,0.992,0.934,0.0835,0.0501,89.117
"4266",1,228072,"https://api.spotify.com/v1/tracks/1RWfVUAZBC62EWlCrzQQGC","Dropped My Cassette Tape in the Bath Tub",53,"2018-06-18",0.765,0.228,0,-20.152,1,0.0643,0.848,0.931,0.237,0.0892,119.992
"4267",1,160224,"https://api.spotify.com/v1/tracks/1RWlEElordcRjV8qNjgKxw","LOVE U",54,"2020-02-14",0.726,0.641,7,-3.93,1,0.0724,0.0613,0,0.146,0.319,159.961
"4268",1,256507,"https://api.spotify.com/v1/tracks/1rwpGKSxsFSa4m4iDcQ6DA","Rings a Bell",47,"2019-10-18",0.725,0.564,3,-8.46,0,0.0852,0.0289,1.94e-05,0.074,0.592,120.017
"4269",1,349600,"https://api.spotify.com/v1/tracks/1rX5L6pyl3rVWb55D8Cprr","Gold Roses (feat. Drake)",65,"2019-08-15",0.502,0.633,1,-5.8,1,0.419,0.00991,0,0.389,0.552,83.226
"4270",1,259741,"https://api.spotify.com/v1/tracks/1rxD34LAtkafrMUHqHIV76","Bring It on Home - 2012 Remaster",53,"1969-10-22",0.345,0.461,9,-12.063,1,0.0645,0.479,0.0184,0.0993,0.171,96.346
"4271",1,100069,"https://api.spotify.com/v1/tracks/1rxjQ2gb0kt8a50xRruVKK","nothingleftnothingleft ($UICIDEBOY$ X TRAVIS BARKER)",46,"2019-05-24",0.466,0.901,6,-5.299,0,0.199,3.79e-05,0.0472,0.143,0.428,172.065
"4272",1,238813,"https://api.spotify.com/v1/tracks/1rXojdsUqqxGj2WCmJGWHP","Vacaciones",66,"2017-12-01",0.777,0.911,6,-3.223,0,0.173,0.246,0,0.257,0.704,96.017
"4273",1,143583,"https://api.spotify.com/v1/tracks/1RXXLvEKXmz2c6TG1EDUz2","Calm Pour",74,"2019-10-07",0,0.00216,10,-22.55,1,0,0.0926,0.982,0.821,0,0
"4274",1,160876,"https://api.spotify.com/v1/tracks/1rYC34UUszS0QzzECNRhYb","Haute (feat. J Balvin & Chris Brown)",68,"2019-06-05",0.946,0.723,9,-3.692,1,0.114,0.0778,0,0.0608,0.349,102.956
"4275",1,56173,"https://api.spotify.com/v1/tracks/1rYxpNw3UyAtEMYtlcR0Yu","French Suite No.6 in E flat, BWV 815a: 6. Menuet (BWV 815)",27,"2020-03-08",0.302,0.0376,3,-33.774,1,0.0474,0.992,0.861,0.184,0.712,113.988
"4276",1,222179,"https://api.spotify.com/v1/tracks/1rZah1UGXvgiQCqLVlq4hS","King of Everything",59,"2015-10-16",0.758,0.756,10,-5.059,0,0.138,0.0294,0,0.0906,0.406,145.068
"4277",1,127640,"https://api.spotify.com/v1/tracks/1RzgWAFlI6KOenjOxJYcH0","Possum Queen",44,"2018-04-06",0.501,0.477,6,-9.507,1,0.217,0.987,0.803,0.154,0.0897,106.595
"4278",1,254826,"https://api.spotify.com/v1/tracks/1s0S8ShhH8Gh1XiiAqunKT","Follow The Sun",0,"2020-03-13",0.612,0.391,0,-10.759,1,0.0407,0.608,4.43e-05,0.105,0.188,124.034
"4279",1,154618,"https://api.spotify.com/v1/tracks/1S1gASqnJrJF9mawo2cv0E","BackAndForth",40,"2020-03-02",0.79,0.554,11,-12.369,1,0.0482,0.836,8.45e-06,0.0695,0.463,125.948
"4280",1,182995,"https://api.spotify.com/v1/tracks/1S2zNPB4JaGsinUjdlwn1a","Anything Can Happen",62,"2019-08-23",0.674,0.814,2,-5.861,1,0.0692,0.0236,0,0.401,0.183,138.017
"4281",1,191560,"https://api.spotify.com/v1/tracks/1S30kHvkkdMkcuCTGSgS41","Nine in the Afternoon - Single Mix",63,"2008-03-21",0.405,0.689,10,-5.75,1,0.0365,0.0843,0,0.207,0.397,155.189
"4282",1,225694,"https://api.spotify.com/v1/tracks/1s3ADRSddQ3Ca1GR0rsI8W","Thought About You",61,"2019-01-28",0.563,0.745,2,-4.753,1,0.0288,0.24,4.96e-05,0.11,0.28,121.015
"4283",1,201266,"https://api.spotify.com/v1/tracks/1S4fpfX2u0hzFD9vb6FEB6","Three Wooden Crosses - All The Number Ones Version",60,"2015-04-21",0.523,0.501,1,-9.276,1,0.0366,0.459,0,0.0818,0.391,158.179
"4284",1,240456,"https://api.spotify.com/v1/tracks/1s59X35jDULAyOGmBuTAnd","Yo Ya No Vuelvo Contigo - En Vivo",77,"2019-11-01",0.644,0.35,4,-5.924,0,0.0783,0.784,0,0.104,0.541,118.206
"4285",1,169061,"https://api.spotify.com/v1/tracks/1s70cjkrdj9lpEeQQlmS9l","Die a King",60,"2017-10-26",0.632,0.946,0,-2.784,0,0.277,0.192,0,0.495,0.324,125.061
"4286",1,167796,"https://api.spotify.com/v1/tracks/1s71G3V7XQaVo5IOR6gLbp","homecoming queen?",74,"2019-09-06",0.462,0.512,9,-5.443,1,0.0334,0.478,0,0.0993,0.29,114.014
"4287",1,224442,"https://api.spotify.com/v1/tracks/1S7FT0rhQ6AaTg0yBbFxYS","Quiero Llorar y No Puedo",67,"2019-03-29",0.554,0.567,4,-4.642,0,0.0325,0.734,0,0.114,0.745,206.962
"4288",1,150909,"https://api.spotify.com/v1/tracks/1S991FKBFt4MHoietICl2c","Without",65,"2020-01-17",0.407,0.0544,1,-27.089,0,0.0607,0.994,0.92,0.094,0.371,188.18
"4289",1,206333,"https://api.spotify.com/v1/tracks/1s9DTymg5UQrdorZf43JQm","Fell In Luv (feat. Bryson Tiller)",64,"2018-05-11",0.657,0.668,2,-6.208,1,0.137,0.0268,0,0.32,0.226,162.995
"4290",1,207160,"https://api.spotify.com/v1/tracks/1s9xuJxhYM0LdVqksjegcg","Fairly Local",66,"2015-05-15",0.715,0.723,6,-5.993,0,0.0569,0.0396,8.57e-05,0.084,0.479,114.985
"4291",1,263346,"https://api.spotify.com/v1/tracks/1SaEt8dwTuLDzenUu5BqI6","Un Beso",69,"2005-04-26",0.732,0.64,0,-9.859,1,0.0378,0.586,1.81e-05,0.104,0.715,125.015
"4292",1,262826,"https://api.spotify.com/v1/tracks/1SAkL1mYNJlaqnBQxVZrRl","Baby Got Back",66,"1992-01-01",0.926,0.669,1,-11.271,1,0.301,0.0051,0,0.0887,0.642,128.462
"4293",1,193586,"https://api.spotify.com/v1/tracks/1sAma2aBDhdkDSKMZKYdeP","Valentine",60,"2020-02-14",0.521,0.818,9,-7.131,1,0.043,0.00464,4.68e-05,0.131,0.606,160.002
"4294",1,108213,"https://api.spotify.com/v1/tracks/1SaxT2eggG2xalUM21tUSw","I Changed Her Life",62,"2019-12-06",0.703,0.612,0,-4.513,1,0.272,0.145,0,0.0938,0.184,159.896
"4295",1,199941,"https://api.spotify.com/v1/tracks/1SbMoPxVg1vZJw2w8YVoKq","I DON'T CARE",55,"2019-09-06",0.76,0.497,1,-10.309,1,0.0674,0.331,0,0.0713,0.428,110.965
"4296",1,220081,"https://api.spotify.com/v1/tracks/1Sc1O9WeRIUEuOLxAcPRKD","Radio Jam",56,"2017-08-15",0.588,0.528,9,-12.109,1,0.0589,0.443,0,0.258,0.314,80.02
"4297",1,206294,"https://api.spotify.com/v1/tracks/1ScD7XQYCKmJ3fdNh71lUE","Bailemos",72,"2019-08-23",0.772,0.626,1,-5.107,0,0.124,0.132,0,0.0862,0.895,169.934
"4298",1,444148,"https://api.spotify.com/v1/tracks/1SDiiE3v2z89VxC3aVRKHQ","Since I've Been Loving You - 1990 Remaster",61,"1970",0.393,0.364,5,-10.945,0,0.0345,0.0021,0.0703,0.121,0.308,118.566
"4299",1,188093,"https://api.spotify.com/v1/tracks/1SDl9wY1MqbpJQW0yKEWxL","Enemies",64,"2012-03-23",0.507,0.966,1,-2.635,1,0.046,0.00159,0,0.336,0.502,136.035
"4300",1,302120,"https://api.spotify.com/v1/tracks/1SDtZ69uALD5zW8k9S8hTf","Nate",67,"2019-07-26",0.481,0.852,11,-4.109,0,0.441,0.661,0,0.365,0.537,84.799
"4301",1,269360,"https://api.spotify.com/v1/tracks/1Se0r96r0gnqg67kJPmESc","Parallel Universe",63,"1999-06-08",0.343,0.983,0,-2.359,0,0.212,0.00107,0.296,0.0708,0.186,124.536
"4302",1,481590,"https://api.spotify.com/v1/tracks/1SefvAcZtoZo22njnX2qy7","Mah's Joint (feat. Quincy Jones)",48,"2018-11-09",0.271,0.474,0,-9.718,1,0.0498,0.317,0.000489,0.097,0.362,177.907
"4303",1,208097,"https://api.spotify.com/v1/tracks/1seqpUd3BjJXf4Mmkl46wa","De Periodico un Gallito",59,"2017-09-11",0.589,0.406,5,-11.038,1,0.037,0.293,0,0.162,0.567,110.795
"4304",1,212946,"https://api.spotify.com/v1/tracks/1Ser4X0TKttOvo8bgdytTP","Come Get Her",76,"2015-01-06",0.689,0.564,2,-6.226,1,0.136,0.187,0,0.0721,0.123,185.023
"4305",8,248955,"https://api.spotify.com/v1/tracks/1SF4qL0T7RzpZc655FMZWQ","Vampire - Gareth Emery's Garuda Remix",17,"2020-03-06",0.61,0.973,1,-8.06,1,0.0477,0.0422,0.514,0.353,0.293,134.017
"4306",1,234731,"https://api.spotify.com/v1/tracks/1sF4VadVaVTvp9WTEy79JT","Yes I Will",67,"2018-04-06",0.43,0.708,0,-7.14,1,0.0336,0.0561,0,0.704,0.243,75.024
"4307",1,185062,"https://api.spotify.com/v1/tracks/1sFstGV1Z3Aw5TDFCiT7vK","Favorite Song",65,"2013-04-30",0.725,0.601,1,-9.03,1,0.377,0.0321,0,0.0504,0.811,155.918
"4308",1,170476,"https://api.spotify.com/v1/tracks/1SG6r7daFfpzPcU15luVqB","Never Change",70,"2019-09-05",0.553,0.954,7,-2.883,1,0.0575,0.00377,0.0429,0.408,0.236,125.89
"4309",1,69266,"https://api.spotify.com/v1/tracks/1sgFeWpe55nL2DDnXdAjF5","Piano Sonata No. 11 in A Major, K. 331: 1a. Variation 1",20,"2020-03-09",0.424,0.0321,9,-28.249,1,0.0518,0.996,0.934,0.0901,0.498,144.001
"4310",1,291066,"https://api.spotify.com/v1/tracks/1Sgj10byiGzPpI2IrXSFEn","Protect Ya Neck",65,"1993-11-09",0.817,0.552,8,-10.8,0,0.386,0.032,7.17e-06,0.826,0.808,102.011
"4311",1,461840,"https://api.spotify.com/v1/tracks/1SGt65i9AnXYdDQt1AtDRH","3500 (feat. Future & 2 Chainz)",67,"2015-09-04",0.773,0.595,8,-6.062,0,0.161,0.114,2.47e-06,0.13,0.338,123.968
"4312",1,197306,"https://api.spotify.com/v1/tracks/1ShHhJlzaLuoZbJ3aP4z0m","Invisible Things",76,"2020-03-06",0.733,0.552,7,-7.404,1,0.0993,0.0833,7.59e-06,0.141,0.279,125.311
"4313",1,172826,"https://api.spotify.com/v1/tracks/1Si7crvw1M6Kgz9XiAtMiJ","When Legends Rise",62,"2018-04-27",0.44,0.916,4,-4.222,0,0.266,0.000236,1.94e-05,0.0897,0.401,124.099
"4314",1,236866,"https://api.spotify.com/v1/tracks/1sjrDQXqAa9V07FjKIlAQ4","Hemorrhage (In My Hands)",59,"2000-09-19",0.301,0.823,1,-4.072,1,0.0433,0.000144,0.000309,0.0833,0.372,152.017
"4315",1,216391,"https://api.spotify.com/v1/tracks/1SJtlNRJDeYHioymcvsqev","Crying in the Club",71,"2017-05-18",0.334,0.617,6,-5.834,0,0.383,0.334,0,0.163,0.603,85.227
"4316",1,253813,"https://api.spotify.com/v1/tracks/1sKasYHe3YV5RMraNWKOLd","Overture Candide",49,"2006-01-01",0.285,0.428,3,-11.916,1,0.0436,0.852,0.506,0.114,0.48,159.082
"4317",1,155000,"https://api.spotify.com/v1/tracks/1skdG0IokRBAJGHylNqMck","Giant",65,"2019-10-29",0.223,0.00293,10,-40.279,1,0.04,0.987,0.938,0.0948,0.375,59.193
"4318",1,300800,"https://api.spotify.com/v1/tracks/1SkW92wxzc0IOsmjJWqNSt","Toccata in G Minor, BWV 915: Fuga",15,"2020-03-06",0.282,0.783,11,-14.506,0,0.0328,0.796,0.927,0.212,0.962,155.103
"4319",1,109302,"https://api.spotify.com/v1/tracks/1sl1cpix9GnwNwaVt04BIu","ICY GRL",70,"2018-03-16",0.927,0.563,7,-5.827,1,0.175,0.0306,0,0.0736,0.842,103.312
"4320",1,173731,"https://api.spotify.com/v1/tracks/1SlM5HXf9DjC6PVy2x4nWQ","Losing My Love",62,"2018-01-05",0.832,0.657,11,-6.493,0,0.161,0.709,0.0252,0.258,0.418,133.872
"4321",1,233482,"https://api.spotify.com/v1/tracks/1slpFVkQQzm0S2uhRCzFxR","Para Qué Le Hago Daño",57,"2015-09-14",0.726,0.662,10,-1.733,1,0.0369,0.462,0,0.076,0.72,140.068
"4322",1,281560,"https://api.spotify.com/v1/tracks/1Slwb6dOYkBlWal1PGtnNg","Thinking out Loud",65,"2013",0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998
"4323",1,163652,"https://api.spotify.com/v1/tracks/1sMalYr4ASm3kOr3K9JEh6","Hurtin",69,"2020-02-28",0.804,0.422,6,-8.788,0,0.35,0.0624,1.41e-06,0.137,0.157,93.871
"4324",1,300960,"https://api.spotify.com/v1/tracks/1smcSwXObpmxcjCulmjMgy","Murder To Excellence",57,"2011-08-08",0.566,0.816,1,-4.741,1,0.32,0.024,0,0.0804,0.578,87.353
"4325",1,137195,"https://api.spotify.com/v1/tracks/1sMi8ywnrNKysixM34zH9W","La La Land - Acoustic",67,"2019-07-05",0.734,0.415,1,-8.593,0,0.0305,0.559,0,0.0918,0.364,97.954
"4326",1,150440,"https://api.spotify.com/v1/tracks/1SmiQ65iSAbPto6gPFlBYm","It’s Nice To Have A Friend",68,"2019-08-23",0.737,0.175,10,-9.912,1,0.0401,0.971,0.000337,0.171,0.545,70.008
"4327",1,212840,"https://api.spotify.com/v1/tracks/1sMJJQEvUXyxILW5sv3A2P","Hard Place - Single Version",58,"2019-08-30",0.61,0.765,9,-4.095,1,0.0966,0.122,1.69e-05,0.318,0.439,160.046
"4328",1,202920,"https://api.spotify.com/v1/tracks/1smOhIn2NNZIsZw96C9fsI","Talk You Out Of It",67,"2019-02-14",0.651,0.708,4,-4.791,1,0.0376,0.582,0,0.0796,0.558,119.964
"4329",1,282812,"https://api.spotify.com/v1/tracks/1snNAXmmPXCn0dkF9DaPWw","You & Me - Flume Remix",67,"2013-06-11",0.593,0.392,10,-6.872,0,0.0257,0.382,0.000114,0.131,0.25,75.065
"4330",1,97960,"https://api.spotify.com/v1/tracks/1SocftHhtuqF7k83eUhHiz","Babydoll",64,"2018-10-16",0.762,0.604,7,-5.296,0,0.11,0.114,0,0.0271,0.847,168.007
"4331",1,237720,"https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK","Infinity",73,"2017-06-23",0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963
"4332",1,309893,"https://api.spotify.com/v1/tracks/1SoDGJ8NWpgKz19lgzjttP","Concerto in C Minor for Violin & Oboe, BWV 1060R: 2. Adagio",9,"2020-03-13",0.199,0.0943,0,-18.922,0,0.0427,0.934,0.676,0.134,0.0723,95.545
"4333",1,203426,"https://api.spotify.com/v1/tracks/1soECbw2IFdWt5W8Rb4uG7","Payasos",64,"2019-04-05",0.855,0.698,10,-4.511,0,0.0447,0.245,0,0.347,0.906,124.057
"4334",1,305675,"https://api.spotify.com/v1/tracks/1SoR3NCP3P9dtdoTnpPNi1","Broken",67,"2019-08-08",0.551,0.0754,6,-14.203,1,0.059,0.957,0,0.154,0.239,98.348
"4335",1,173473,"https://api.spotify.com/v1/tracks/1sOr5OXjbukTzBDgmvd6Fa","Indigo",68,"2019-08-13",0.819,0.664,7,-5.612,1,0.0828,0.0958,1.75e-06,0.263,0.71,144.988
"4336",1,267360,"https://api.spotify.com/v1/tracks/1sosrEJMESvzsFdEXvXZ4y","Ones And Zeros",47,"2013-01-01",0.416,0.362,5,-9.62,1,0.04,0.908,0.000297,0.0766,0.263,180.02
"4337",1,196000,"https://api.spotify.com/v1/tracks/1sotD6Cn8aOtUsL0bd5HTJ","Never Mess With Sunday",46,"2010-09-20",0.52,0.561,5,-7.95,1,0.0255,0.00807,0.485,0.142,0.421,92.999
"4338",1,254466,"https://api.spotify.com/v1/tracks/1soxUgYIZb1qx1c7o1Lc7z","Drunk On A Plane",67,"2014-01-01",0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.238,0.66,205.972
"4339",1,201133,"https://api.spotify.com/v1/tracks/1sPkEMo8AUlQSMuHoMMWxj","Que de Raro Tiene",56,"2004-06-01",0.589,0.591,4,-5.159,1,0.0292,0.484,0,0.351,0.703,133.889
"4340",1,176080,"https://api.spotify.com/v1/tracks/1spZPzBLYeVTvd0iDWXgC2","Rooting For You",69,"2019-08-09",0.763,0.527,6,-6.779,1,0.123,0.0562,0.00384,0.0918,0.493,156.047
"4341",1,292884,"https://api.spotify.com/v1/tracks/1sQBPGypjSgEgJZvD8u8ty","Roll Some Mo",63,"2019-05-24",0.397,0.507,11,-9.026,1,0.0605,0.259,0.0447,0.142,0.363,74.737
"4342",1,231146,"https://api.spotify.com/v1/tracks/1srGZiB4G4At62z2Z8wYL9","Superman",47,"2005",0.667,0.468,9,-8.839,0,0.108,0.337,0,0.239,0.423,77.992
"4343",1,223253,"https://api.spotify.com/v1/tracks/1SRkKyJ2JjMZgyDWC30zKv","My Best Friend's Girl",62,"1978-06-06",0.799,0.608,5,-8.193,1,0.0411,0.0811,0.0137,0.102,0.963,121.915
"4344",1,186613,"https://api.spotify.com/v1/tracks/1Srt81FTalOhRw7t7l8Yh8","Tattoos Together",70,"2020-03-06",0.862,0.4,4,-7.486,1,0.0736,0.00575,7.49e-06,0.123,0.596,122.963
"4345",1,230257,"https://api.spotify.com/v1/tracks/1sSb4ATG8E30IGDdjAvlxh","Catchin Feelings",64,"2017-10-14",0.79,0.433,9,-10.527,1,0.145,0.32,0.00791,0.089,0.263,122.006
"4346",1,221986,"https://api.spotify.com/v1/tracks/1ssmjAYSU5PbmsjLq5yrNH","Never Give Up",65,"2016-11-18",0.568,0.936,6,-2.961,0,0.053,0.00497,0.0138,0.12,0.605,91.009
